Date,Close_EURMXN=X,Close_MXN=X,High_EURMXN=X,High_MXN=X,Low_EURMXN=X,Low_MXN=X,Open_EURMXN=X,Open_MXN=X,Volume_EURMXN=X,Volume_MXN=X
2020-01-27,20.796199798583984,18.862499237060547,20.90329933166504,18.970579147338867,20.776500701904297,18.823400497436523,20.798200607299805,18.863849639892578,0,0
2020-01-28,20.816999435424805,18.892000198364258,20.843700408935547,18.922109603881836,20.666400909423828,18.775930404663086,20.8169002532959,18.882299423217773,0,0
2020-01-29,20.637500762939453,18.724050521850586,20.65049934387207,18.77083969116211,20.538999557495117,18.6643009185791,20.636199951171875,18.72241973876953,0,0
2020-01-30,20.59023094177246,18.681900024414062,20.75510025024414,18.80706024169922,20.58880043029785,18.679500579833984,20.590099334716797,18.695659637451172,0,0
2020-01-31,20.727519989013672,18.780799865722656,20.979000091552734,18.937149047851562,20.66510009765625,18.73699951171875,20.7268009185791,18.7945499420166,0,0
2020-02-03,20.924100875854492,18.866409301757812,20.92449951171875,18.885080337524414,20.677099227905273,18.710500717163086,20.92180061340332,18.867399215698242,0,0
2020-02-04,20.827800750732422,18.81439971923828,20.835599899291992,18.835660934448242,20.593599319458008,18.648799896240234,20.83180046081543,18.831539154052734,0,0
2020-02-05,20.621299743652344,18.671289443969727,20.64759063720703,18.69407081604004,20.448999404907227,18.568500518798828,20.619800567626953,18.658000946044922,0,0
2020-02-06,20.461599349975586,18.587600708007812,20.52050018310547,18.691219329833984,20.40519905090332,18.54560089111328,20.458799362182617,18.586700439453125,0,0
2020-02-07,20.47949981689453,18.639699935913086,20.644800186157227,18.821170806884766,20.451400756835938,18.615299224853516,20.47949981689453,18.63909912109375,0,0
2020-02-10,20.583499908447266,18.800249099731445,20.59000015258789,18.822370529174805,20.4596004486084,18.71500015258789,20.586000442504883,18.803489685058594,0,0
2020-02-11,20.40519905090332,18.702699661254883,20.425100326538086,18.71044921875,20.349599838256836,18.635799407958984,20.405500411987305,18.690399169921875,0,0
2020-02-12,20.36709976196289,18.642000198364258,20.373699188232422,18.665090560913086,20.275999069213867,18.59149932861328,20.371200561523438,18.642499923706055,0,0
2020-02-13,20.2716007232666,18.640399932861328,20.328500747680664,18.680749893188477,20.200599670410156,18.609899520874023,20.274099349975586,18.64164924621582,0,0
2020-02-14,20.17314910888672,18.59510040283203,20.223899841308594,18.64887046813965,20.11870002746582,18.542699813842773,20.166400909423828,18.60017967224121,0,0
2020-02-17,20.10235023498535,18.542999267578125,20.146699905395508,18.583690643310547,20.072999954223633,18.506200790405273,20.10140037536621,18.54384994506836,0,0
2020-02-18,20.114700317382812,18.549999237060547,20.19070053100586,18.655750274658203,20.083599090576172,18.548200607299805,20.11669921875,18.55139923095703,0,0
2020-02-19,20.06570053100586,18.58894920349121,20.096799850463867,18.618669509887695,20.041799545288086,18.54490089416504,20.061500549316406,18.5718994140625,0,0
2020-02-20,20.067399978637695,18.550100326538086,20.33690071105957,18.846139907836914,20.05739974975586,18.545400619506836,20.068389892578125,18.566099166870117,0,0
2020-02-21,20.344900131225586,18.847400665283203,20.66990089416504,19.066600799560547,20.315900802612305,18.796199798583984,20.343399047851562,18.846799850463867,0,0
2020-02-24,20.60260009765625,19.007709503173828,20.85919952392578,19.25535011291504,20.58060073852539,18.98240089416504,20.604000091552734,19.010189056396484,0,0
2020-02-25,20.66860008239746,19.03660011291504,20.76609992980957,19.119400024414062,20.5531005859375,18.929800033569336,20.668399810791016,19.052000045776367,0,0
2020-02-26,20.7485294342041,19.059999465942383,20.930999755859375,19.212120056152344,20.723100662231445,19.05620002746582,20.744199752807617,19.068300247192383,0,0
2020-02-27,20.992700576782227,19.286619186401367,21.433700561523438,19.498600006103516,20.982200622558594,19.252599716186523,20.989599227905273,19.28282928466797,0,0
2020-02-28,21.399900436401367,19.458969116210938,21.96419906616211,19.889739990234375,21.391599655151367,19.446399688720703,21.395000457763672,19.459680557250977,0,0
2020-03-02,21.9060001373291,19.82309913635254,22.104299545288086,19.863510131835938,21.587499618530273,19.480390548706055,21.905099868774414,19.818010330200195,0,0
2020-03-03,21.631999969482422,19.405000686645508,21.751699447631836,19.553499221801758,21.43000030517578,19.168500900268555,21.626399993896484,19.406999588012695,0,0
2020-03-04,21.728200912475586,19.43160057067871,21.83799934387207,19.607980728149414,21.33799934387207,19.173099517822266,21.719200134277344,19.423099517822266,0,0
2020-03-05,21.751699447631836,19.517200469970703,22.20949935913086,19.826950073242188,21.707199096679688,19.493099212646484,21.75659942626953,19.53350067138672,0,0
2020-03-06,22.25065040588379,19.81450080871582,23.052400588989258,20.371389389038086,22.212549209594727,19.7987003326416,22.24810028076172,19.81909942626953,0,0
2020-03-09,23.978069305419922,21.0575008392334,25.148500442504883,22.018150329589844,23.765199661254883,20.80229949951172,23.9862003326416,21.058629989624023,0,0
2020-03-10,23.71780014038086,20.81222915649414,23.993000030517578,21.079349517822266,23.025400161743164,20.298200607299805,23.720699310302734,20.814769744873047,0,0
2020-03-11,23.524900436401367,20.789400100708008,24.069700241088867,21.265430450439453,23.492900848388672,20.77560043334961,23.510799407958984,20.779499053955078,0,0
2020-03-12,24.13249969482422,21.41659927368164,25.707500457763672,22.86016082763672,24.093299865722656,21.377710342407227,24.123199462890625,21.42436981201172,0,0
2020-03-13,24.567100524902344,21.967199325561523,24.801000595092773,22.127899169921875,23.75819969177246,21.35662078857422,24.56450080871582,21.963199615478516,0,0
2020-03-16,24.31920051574707,21.808610916137695,25.683799743652344,23.060659408569336,24.251220703125,21.799989700317383,24.3351993560791,21.814559936523438,0,0
2020-03-17,25.242599487304688,22.600990295410156,25.628400802612305,23.16935920715332,24.866300582885742,22.44938087463379,25.247100830078125,22.595239639282227,0,0
2020-03-18,25.287900924682617,22.960599899291992,26.458999633789062,24.069019317626953,25.12179946899414,22.81001091003418,25.309799194335938,22.976150512695312,0,0
2020-03-19,25.920299530029297,23.64971923828125,26.868200302124023,24.63191032409668,25.753400802612305,23.65407943725586,25.883800506591797,23.65559959411621,0,0
2020-03-20,25.626300811767578,24.0457706451416,25.906999588012695,24.122400283813477,25.302499771118164,23.49370002746582,25.62870979309082,24.044740676879883,0,0
2020-03-23,26.478300094604492,24.7462100982666,27.07200050354004,25.158199310302734,26.315580368041992,24.46401023864746,26.459699630737305,24.75149917602539,0,0
2020-03-24,27.278799057006836,25.336200714111328,27.313199996948242,25.363250732421875,26.72879981994629,24.61614990234375,27.254600524902344,25.315099716186523,0,0
2020-03-25,26.768199920654297,24.768699645996094,26.858400344848633,24.900609970092773,26.20240020751953,24.228130340576172,26.754600524902344,24.772550582885742,0,0
2020-03-26,26.14940071105957,24.008100509643555,26.43829917907715,24.231409072875977,25.372100830078125,23.067100524902344,26.1476993560791,24.010099411010742,0,0
2020-03-27,25.68120002746582,23.23710060119629,25.92259979248047,23.600000381469727,25.52039909362793,23.133800506591797,25.666000366210938,23.2273006439209,0,0
2020-03-30,26.283199310302734,23.594600677490234,27.081300735473633,24.543420791625977,26.052900314331055,23.494400024414062,26.27280044555664,23.595199584960938,0,0
2020-03-31,26.284900665283203,23.83300018310547,26.600000381469727,24.134000778198242,25.667400360107422,23.3408203125,26.280000686645508,23.8333797454834,0,0
2020-04-01,26.203399658203125,23.750999450683594,26.759300231933594,24.469640731811523,26.114639282226562,23.690509796142578,26.19770050048828,23.75349998474121,0,0
2020-04-02,26.521799087524414,24.215530395507812,26.662500381469727,24.483980178833008,25.89699935913086,23.79435920715332,26.49799919128418,24.195720672607422,0,0
2020-04-03,26.295000076293945,24.235300064086914,26.782400131225586,24.82564926147461,26.26799964904785,24.225400924682617,26.272899627685547,24.225400924682617,0,0
2020-04-06,27.30459976196289,25.261999130249023,27.879199981689453,25.76534080505371,26.591100692749023,24.605409622192383,27.30940055847168,25.271249771118164,0,0
2020-04-07,26.515390396118164,24.542400360107422,26.6914005279541,24.694259643554688,25.98859977722168,23.820199966430664,26.518699645996094,24.547500610351562,0,0
2020-04-08,26.48509979248047,24.31159019470215,26.88759994506836,24.770349502563477,26.08769989013672,23.989320755004883,26.473949432373047,24.316530227661133,0,0
2020-04-09,26.062999725341797,23.984500885009766,26.149999618530273,24.085180282592773,25.500699996948242,23.336559295654297,26.050500869750977,23.983200073242188,0,0
2020-04-10,25.872800827026367,23.67639923095703,25.968299865722656,23.761600494384766,25.569000244140625,23.331300735473633,25.86949920654297,23.685449600219727,0,0
2020-04-13,25.64069938659668,23.446800231933594,26.03969955444336,23.85955047607422,25.503599166870117,23.303699493408203,25.619400024414062,23.435400009155273,0,0
2020-04-14,25.765600204467773,23.5851993560791,25.992300033569336,23.745750427246094,25.596010208129883,23.38330078125,25.756799697875977,23.590930938720703,0,0
2020-04-15,25.66939926147461,23.36199951171875,26.326400756835938,24.18790054321289,25.66390037536621,23.363100051879883,25.66390037536621,23.363100051879883,0,0
2020-04-16,26.431699752807617,24.239200592041016,26.5757999420166,24.422719955444336,26.137399673461914,23.993000030517578,26.425600051879883,24.229299545288086,0,0
2020-04-17,25.805099487304688,23.76020050048828,26.126100540161133,24.121889114379883,25.746200561523438,23.685190200805664,25.801599502563477,23.755800247192383,0,0
2020-04-20,26.10740089416504,24.026649475097656,26.256399154663086,24.197599411010742,25.96619987487793,23.916290283203125,26.1018009185791,24.016000747680664,0,0
2020-04-21,26.084999084472656,24.010719299316406,26.59510040283203,24.47650909423828,26.005300521850586,23.975400924682617,26.067800521850586,23.989599227905273,0,0
2020-04-22,26.456300735473633,24.368600845336914,26.712099075317383,24.616710662841797,26.294700622558594,24.210100173950195,26.458499908447266,24.365400314331055,0,0
2020-04-23,26.46310043334961,24.479299545288086,26.77739906311035,24.77436065673828,26.27280044555664,24.323410034179688,26.470500946044922,24.494600296020508,0,0
2020-04-24,26.694000244140625,24.766550064086914,26.891399383544922,24.88298988342285,26.515600204467773,24.60198974609375,26.68090057373047,24.753400802612305,0,0
2020-04-27,27.044099807739258,24.98579978942871,27.11840057373047,25.010520935058594,26.810400009155273,24.728029251098633,27.043399810791016,24.98819923400879,0,0
2020-04-28,26.802000045776367,24.74970054626465,26.920499801635742,24.863849639892578,26.417299270629883,24.312400817871094,26.79599952697754,24.749399185180664,0,0
2020-04-29,26.319700241088867,24.283599853515625,26.33449935913086,24.297000885009766,25.929899215698242,23.89310073852539,26.313400268554688,24.29322052001953,0,0
2020-04-30,25.83060073852539,23.742000579833984,26.22949981689453,23.992000579833984,25.71969985961914,23.63249969482422,25.833999633789062,23.748600006103516,0,0
2020-05-01,26.5093994140625,24.21430015563965,27.345600128173828,24.867279052734375,26.469419479370117,24.194400787353516,26.50704002380371,24.22093963623047,0,0
2020-05-04,27.215599060058594,24.834489822387695,27.20989990234375,24.85301971435547,26.516300201416016,24.294599533081055,27.20989990234375,24.8339900970459,0,0
2020-05-05,26.273300170898438,24.090200424194336,26.31439971923828,24.16221046447754,25.790700912475586,23.784950256347656,26.275800704956055,24.09779930114746,0,0
2020-05-06,25.985700607299805,23.973499298095703,26.29159927368164,24.341249465942383,25.855300903320312,23.86440086364746,26.001100540161133,23.987560272216797,0,0
2020-05-07,26.384950637817383,24.427499771118164,26.389799118041992,24.452489852905273,25.824800491333008,23.92690086364746,26.352449417114258,24.39788055419922,0,0
2020-05-08,26.0314998626709,24.02206039428711,26.042999267578125,24.040700912475586,25.570899963378906,23.559650421142578,26.022300720214844,24.015899658203125,0,0
2020-05-11,25.617900848388672,23.625099182128906,25.946300506591797,23.968429565429688,25.530899047851562,23.5398006439209,25.61669921875,23.639699935913086,0,0
2020-05-12,25.854700088500977,23.920089721679688,26.179399490356445,24.163400650024414,25.789100646972656,23.75303077697754,25.840900421142578,23.90797996520996,0,0
2020-05-13,26.428369522094727,24.363279342651367,26.45199966430664,24.38113021850586,26.106300354003906,23.995800018310547,26.406099319458008,24.3475399017334,0,0
2020-05-14,26.171600341796875,24.185699462890625,26.291799545288086,24.37162971496582,26.000699996948242,24.06245994567871,26.16029930114746,24.17548942565918,0,0
2020-05-15,25.783199310302734,23.851299285888672,26.06439971923828,24.100900650024414,25.702499389648438,23.753700256347656,25.78059959411621,23.85940933227539,0,0
2020-05-18,25.893299102783203,23.934009552001953,25.896900177001953,23.932880401611328,25.462099075317383,23.459360122680664,25.88990020751953,23.930889129638672,0,0
2020-05-19,25.900699615478516,23.731300354003906,25.90559959411621,23.73253059387207,25.651100158691406,23.458099365234375,25.899900436401367,23.731250762939453,0,0
2020-05-20,25.856800079345703,23.665359497070312,25.875200271606445,23.663780212402344,25.45240020751953,23.157100677490234,25.854000091552734,23.661149978637695,0,0
2020-05-21,25.481199264526367,23.195499420166016,25.56089973449707,23.274890899658203,25.01930046081543,22.771480560302734,25.486000061035156,23.207599639892578,0,0
2020-05-22,25.040800094604492,22.870180130004883,25.255199432373047,23.149799346923828,24.757600784301758,22.72640037536621,25.042400360107422,22.857900619506836,0,0
2020-05-25,24.720470428466797,22.663789749145508,24.75309944152832,22.759620666503906,24.532899856567383,22.50950050354004,24.721040725708008,22.65410041809082,0,0
2020-05-26,24.58300018310547,22.545499801635742,24.590200424194336,22.55794906616211,24.235700607299805,22.10140037536621,24.581499099731445,22.551799774169922,0,0
2020-05-27,24.38479995727539,22.211999893188477,24.715299606323242,22.485469818115234,24.3346004486084,22.128400802612305,24.385900497436523,22.20240020751953,0,0
2020-05-28,24.578699111938477,22.31138038635254,24.655799865722656,22.409439086914062,24.453800201416016,22.180599212646484,24.57706069946289,22.310359954833984,0,0
2020-05-29,24.61050033569336,22.19890022277832,24.71969985961914,22.270849227905273,24.519899368286133,22.002819061279297,24.611299514770508,22.217369079589844,0,0
2020-06-01,24.659799575805664,22.182300567626953,24.66069984436035,22.185340881347656,24.427589416503906,21.918399810791016,24.66069984436035,22.177099227905273,0,0
2020-06-02,24.53619956970215,22.042400360107422,24.600799560546875,22.111120223999023,24.137800216674805,21.580520629882812,24.53459930419922,22.041200637817383,0,0
2020-06-03,24.312400817871094,21.723800659179688,24.361299514770508,21.732900619506836,24.097900390625,21.50510025024414,24.3075008392334,21.73225975036621,0,0
2020-06-04,24.401220321655273,21.720800399780273,24.84309959411621,21.984729766845703,24.39961051940918,21.705909729003906,24.40570068359375,21.72348976135254,0,0
2020-06-05,24.828500747680664,21.90247917175293,24.858999252319336,21.90703010559082,24.288799285888672,21.487899780273438,24.83329963684082,21.905630111694336,0,0
2020-06-08,24.307199478149414,21.474899291992188,24.55120086669922,21.71755027770996,24.268199920654297,21.476499557495117,24.326000213623047,21.50227928161621,0,0
2020-06-09,24.28860092163086,21.472999572753906,24.706899642944336,21.90093994140625,24.269699096679688,21.449800491333008,24.295700073242188,21.484600067138672,0,0
2020-06-10,24.801700592041016,21.88743019104004,25.044200897216797,22.04107093811035,24.657800674438477,21.68280029296875,24.80430030822754,21.886449813842773,0,0
2020-06-11,24.97640037536621,21.976980209350586,25.668800354003906,22.58292007446289,24.929399490356445,21.875200271606445,24.9773006439209,21.9596004486084,0,0
2020-06-12,25.797000885009766,22.854660034179688,25.88129997253418,22.941940307617188,25.079999923706055,22.19540023803711,25.785900115966797,22.829700469970703,0,0
2020-06-15,25.302099227905273,22.488540649414062,25.54680061340332,22.74704933166504,25.275999069213867,22.4335994720459,25.28459930419922,22.46817970275879,0,0
2020-06-16,25.117900848388672,22.155460357666016,25.14900016784668,22.329320907592773,24.69379997253418,21.885299682617188,25.116300582885742,22.15369987487793,0,0
2020-06-17,25.086299896240234,22.26922035217285,25.288000106811523,22.459190368652344,24.898500442504883,22.155000686645508,25.094600677490234,22.263900756835938,0,0
2020-06-18,25.125999450683594,22.341400146484375,25.428800582885742,22.674570083618164,24.97640037536621,22.191099166870117,25.132200241088867,22.35865020751953,0,0
2020-06-19,25.41659927368164,22.67639923095703,25.510900497436523,22.754789352416992,25.232500076293945,22.500579833984375,25.427200317382812,22.677000045776367,0,0
2020-06-22,25.305700302124023,22.64150047302246,25.33690071105957,22.672199249267578,25.076000213623047,22.30297088623047,25.318899154663086,22.624000549316406,0,0
2020-06-23,25.259769439697266,22.399099349975586,25.4768009185791,22.672029495239258,25.180599212646484,22.285770416259766,25.272499084472656,22.41180992126465,0,0
2020-06-24,25.325899124145508,22.389150619506836,25.61389923095703,22.72241973876953,25.25,22.306400299072266,25.33799934387207,22.39052963256836,0,0
2020-06-25,25.638399124145508,22.790279388427734,25.79010009765625,22.96950912475586,25.552400588989258,22.732799530029297,25.63990020751953,22.789609909057617,0,0
2020-06-26,25.437000274658203,22.679399490356445,25.806100845336914,23.04467010498047,25.430999755859375,22.6471004486084,25.452600479125977,22.687829971313477,0,0
2020-06-29,25.87310028076172,23.05470085144043,26.11840057373047,23.189599990844727,25.785400390625,22.926000595092773,25.869800567626953,23.03820037841797,0,0
2020-06-30,25.930599212646484,23.056570053100586,26.01959991455078,23.2237491607666,25.877599716186523,23.021299362182617,25.927000045776367,23.04400062561035,0,0
2020-07-01,25.854000091552734,23.004499435424805,25.902999877929688,23.085420608520508,25.542999267578125,22.68115997314453,25.8518009185791,23.01556968688965,0,0
2020-07-02,25.552099227905273,22.711599349975586,25.583999633789062,22.74087905883789,25.260799407958984,22.404279708862305,25.547500610351562,22.691699981689453,0,0
2020-07-03,25.253000259399414,22.477819442749023,25.36557960510254,22.58517074584961,25.154199600219727,22.379470825195312,25.25670051574707,22.475549697875977,0,0
2020-07-06,25.175800323486328,22.38545036315918,25.22170066833496,22.386049270629883,25.030000686645508,22.141799926757812,25.181100845336914,22.374799728393555,0,0
2020-07-07,25.252899169921875,22.31100082397461,25.605600357055664,22.7096004486084,25.209999084472656,22.241199493408203,25.26180076599121,22.336570739746094,0,0
2020-07-08,25.705900192260742,22.792699813842773,25.913000106811523,22.894140243530273,25.60379981994629,22.67009925842285,25.716699600219727,22.814470291137695,0,0
2020-07-09,25.71540069580078,22.67180061340332,25.812599182128906,22.759849548339844,25.563899993896484,22.534000396728516,25.717899322509766,22.68199920654297,0,0
2020-07-10,25.525699615478516,22.60260009765625,25.735300064086914,22.823850631713867,25.45146942138672,22.489099502563477,25.520599365234375,22.59950065612793,0,0
2020-07-13,25.43280029296875,22.488399505615234,25.552799224853516,22.543750762939453,25.352100372314453,22.36009979248047,25.42650032043457,22.487150192260742,0,0
2020-07-14,25.777599334716797,22.709800720214844,25.883699417114258,22.764999389648438,25.687999725341797,22.563100814819336,25.777700424194336,22.721189498901367,0,0
2020-07-15,25.568899154663086,22.395999908447266,25.594200134277344,22.45536994934082,25.434099197387695,22.243099212646484,25.559900283813477,22.386999130249023,0,0
2020-07-16,25.490999221801758,22.318199157714844,25.573999404907227,22.44890022277832,25.461999893188477,22.272199630737305,25.508699417114258,22.343280792236328,0,0
2020-07-17,25.522899627685547,22.411680221557617,25.731199264526367,22.49934959411621,25.481700897216797,22.372499465942383,25.514999389648438,22.413480758666992,0,0
2020-07-20,25.735200881958008,22.492469787597656,25.927900314331055,22.705780029296875,25.732200622558594,22.447099685668945,25.732200622558594,22.483200073242188,0,0
2020-07-21,25.76420021057129,22.488540649414062,25.76219940185547,22.502059936523438,25.523399353027344,22.286500930786133,25.761199951171875,22.485149383544922,0,0
2020-07-22,25.731599807739258,22.29680061340332,25.918399810791016,22.420860290527344,25.685909271240234,22.188400268554688,25.724599838256836,22.2903995513916,0,0
2020-07-23,25.872900009155273,22.37017059326172,26.043500900268555,22.54438018798828,25.786699295043945,22.246299743652344,25.872400283813477,22.368759155273438,0,0
2020-07-24,26.07670021057129,22.478200912475586,26.25119972229004,22.61659049987793,25.99686050415039,22.342500686645508,26.075899124145508,22.490100860595703,0,0
2020-07-27,25.983299255371094,22.287200927734375,26.043399810791016,22.30389976501465,25.820100784301758,21.957000732421875,25.987300872802734,22.30389976501465,0,0
2020-07-28,25.829259872436523,21.936100006103516,25.917299270629883,22.103200912475586,25.715999603271484,21.885400772094727,25.831300735473633,21.941099166870117,0,0
2020-07-29,25.71820068359375,21.933399200439453,25.917299270629883,22.028369903564453,25.61039924621582,21.83769989013672,25.714000701904297,21.92930030822754,0,0
2020-07-30,25.903099060058594,21.97249984741211,26.183500289916992,22.234769821166992,25.864999771118164,21.950000762939453,25.90559959411621,21.984630584716797,0,0
2020-07-31,26.12820053100586,21.995399475097656,26.29319953918457,22.23900032043457,26.122600555419922,21.97249984741211,26.125900268554688,22.004440307617188,0,0
2020-08-03,26.240800857543945,22.26059913635254,26.557239532470703,22.634639739990234,26.18600082397461,22.240999221801758,26.236099243164062,22.26909065246582,0,0
2020-08-04,26.62470054626465,22.625699996948242,26.868900299072266,22.906450271606445,26.57110023498535,22.531999588012695,26.621299743652344,22.62700080871582,0,0
2020-08-05,26.749399185180664,22.628400802612305,26.750200271606445,22.64954948425293,26.628999710083008,22.37350082397461,26.74880027770996,22.62849998474121,0,0
2020-08-06,26.554000854492188,22.371639251708984,26.754499435424805,22.60487937927246,26.444299697875977,22.299800872802734,26.554990768432617,22.35849952697754,0,0
2020-08-07,26.601299285888672,22.402849197387695,26.651899337768555,22.592300415039062,26.453100204467773,22.36280059814453,26.599000930786133,22.39229965209961,0,0
2020-08-10,26.395999908447266,22.404619216918945,26.521299362182617,22.53636932373047,26.294200897216797,22.340900421142578,26.392000198364258,22.388900756835938,0,0
2020-08-11,26.37339973449707,22.45709991455078,26.403499603271484,22.511449813842773,26.212400436401367,22.24850082397461,26.371200561523438,22.468399047851562,0,0
2020-08-12,26.317100524902344,22.411399841308594,26.442399978637695,22.489160537719727,26.215999603271484,22.25860023498535,26.317899703979492,22.410900115966797,0,0
2020-08-13,26.360599517822266,22.340900421142578,26.479299545288086,22.378700256347656,26.32990074157715,22.253999710083008,26.351499557495117,22.33884048461914,0,0
2020-08-14,26.190200805664062,22.153900146484375,26.247400283813477,22.233539581298828,26.0398006439209,22.004009246826172,26.18960952758789,22.153799057006836,0,0
2020-08-17,26.01030921936035,21.933500289916992,26.190099716186523,22.067079544067383,25.983999252319336,21.89929962158203,26.012800216674805,21.947250366210938,0,0
2020-08-18,26.30900001525879,22.142200469970703,26.470800399780273,22.201250076293945,26.202600479125977,22.00779914855957,26.309600830078125,22.15570068359375,0,0
2020-08-19,26.44070053100586,22.13129997253418,26.478700637817383,22.184219360351562,26.197599411010742,22.009300231933594,26.443199157714844,22.13452911376953,0,0
2020-08-20,26.26300048828125,22.174789428710938,26.382999420166016,22.32084083557129,26.198699951171875,22.115100860595703,26.260000228881836,22.17715072631836,0,0
2020-08-21,26.21769905090332,22.088300704956055,26.230600357055664,22.169450759887695,25.904699325561523,21.986299514770508,26.21500015258789,22.06839942932129,0,0
2020-08-24,25.909099578857422,21.95966911315918,25.989999771118164,22.002300262451172,25.896299362182617,21.86709976196289,25.907899856567383,21.958999633789062,0,0
2020-08-25,25.928699493408203,21.972999572753906,26.008800506591797,22.010250091552734,25.834999084472656,21.867300033569336,25.93470001220703,21.991199493408203,0,0
2020-08-26,25.92650032043457,21.894699096679688,25.942100524902344,21.97985076904297,25.816999435424805,21.867300033569336,25.925899505615234,21.910400390625,0,0
2020-08-27,25.966039657592773,21.930870056152344,26.1653995513916,22.178699493408203,25.841100692749023,21.82971954345703,25.968799591064453,21.931400299072266,0,0
2020-08-28,26.162500381469727,22.13290023803711,26.234500885009766,22.153850555419922,25.957500457763672,21.82309913635254,26.166000366210938,22.136930465698242,0,0
2020-08-31,25.92020034790039,21.749900817871094,26.203699111938477,21.93037986755371,25.892499923706055,21.731199264526367,25.917800903320312,21.751209259033203,0,0
2020-09-01,26.191999435424805,21.91254997253418,26.19700050354004,21.910350799560547,25.943300247192383,21.674400329589844,26.152999877929688,21.90974998474121,0,0
2020-09-02,25.941999435424805,21.74530029296875,25.986000061035156,21.889490127563477,25.79520034790039,21.737300872802734,25.925199508666992,21.74496078491211,0,0
2020-09-03,25.738920211791992,21.726900100708008,25.77199935913086,21.793010711669922,25.523300170898438,21.544099807739258,25.746599197387695,21.73564910888672,0,0
2020-09-04,25.700199127197266,21.698699951171875,25.732999801635742,21.71306037902832,25.386999130249023,21.492599487304688,25.70439910888672,21.70425033569336,0,0
2020-09-07,25.505300521850586,21.552949905395508,25.6033992767334,21.65452003479004,25.487199783325195,21.5177001953125,25.51759910583496,21.55820083618164,0,0
2020-09-08,25.537019729614258,21.594200134277344,25.794200897216797,21.86840057373047,25.49839973449707,21.557300567626953,25.53660011291504,21.60689926147461,0,0
2020-09-09,25.736799240112305,21.872419357299805,25.832000732421875,21.935630798339844,25.39349937438965,21.486600875854492,25.73390007019043,21.854400634765625,0,0
2020-09-10,25.243900299072266,21.386999130249023,25.39349937438965,21.45870018005371,25.225000381469727,21.200599670410156,25.244800567626953,21.3868408203125,0,0
2020-09-11,25.346099853515625,21.436649322509766,25.367300033569336,21.45132064819336,25.168500900268555,21.233999252319336,25.34309959411621,21.430849075317383,0,0
2020-09-14,25.180200576782227,21.267499923706055,25.202299118041992,21.291250228881836,24.983600616455078,21.03420066833496,25.180299758911133,21.2623291015625,0,0
2020-09-15,25.01133918762207,21.064800262451172,25.080299377441406,21.113439559936523,24.92167091369629,20.94809913635254,25.01759910583496,21.083099365234375,0,0
